"","student","ability"
"120",120,-0.911319042925068
"121",121,0.284267746290479
"122",122,0.470763354781892
"123",123,-1.94990776287293
"124",124,-0.841128665262827
"125",125,1.15220075314631
"126",126,-0.220841087522685
"127",127,-0.436440454027323
"128",128,0.130718905234512
"129",129,0.912701571708868
"130",130,-1.27256858245749
"131",131,0.654914338386067
"132",132,-0.857491478793631
"133",133,1.04841619272977
"134",134,1.06844318564702
"135",135,-0.541970826911036
"136",136,-0.722110006059876
"137",137,-0.673443011019965
"138",138,-2.75761492215914
"139",139,-1.29722721494151
"140",140,-0.449247860639057
"141",141,-0.231638486665649
"142",142,0.415719635751747
"143",143,-0.290287177642312
"144",144,-0.286601636782289
"145",145,-0.761461738169374
"146",146,0.680306933721638
"147",147,-1.17286683097764
"148",148,-0.22036891086615
"149",149,3.73254176350425
"150",150,-0.682663976954913
"151",151,-1.18582371811814
"152",152,0.947234980923328
"153",153,-0.145079390359192
"154",154,1.95059404744362
"155",155,1.47082893220425
"156",156,-1.35226087089792
"157",157,-1.273799740909
"158",158,0.243697452726937
"159",159,-0.837194275112574
"160",160,-0.8218854766133
"161",161,-0.319361769426173
"162",162,-1.01140377981205
"163",163,-0.72952566116295
"164",164,1.15828595664742
"165",165,1.76311963999722
"166",166,0.961814033963497
"167",167,1.16784376585893
"168",168,0.402629678426922
"169",169,-1.12945724436599
"170",170,-0.0560795554618825
"171",171,-0.0816209041389599
"172",172,-0.549523972248822
"173",173,0.892049914465778
"174",174,1.06141010682705
"175",175,0.922960130951536
"176",176,1.21845347047662
"177",177,1.24622954089794
"178",178,0.419791683399041
"179",179,-1.19212224612999
"180",180,-1.82724271727267
"181",181,0.369980809763978
"182",182,0.00149879216827168
"183",183,-0.439638308585268
"184",184,-1.42023532023843
"185",185,0.817783342234364
"186",186,1.69532027855831
"187",187,1.49555770594249
"188",188,1.02971856098534
"189",189,0.0564446537423688
"190",190,0.217141221267242
"191",191,-0.0385365739181186
"192",192,-0.953126292422341
"193",193,0.0971788327667162
"194",194,-1.17056642859005
"195",195,0.899272157887434
"196",196,-0.694093687680283
"197",197,-0.445892485293605
"198",198,0.345375249331093
"199",199,-1.11848881591926
"200",200,0.190498799734711
"201",201,0.372366991667102
"202",202,0.797799599909788
"203",203,-0.380836069651281
"204",204,0.467810825069876
"205",205,-1.04763571884939
"206",206,0.257532483131877
"207",207,-1.75794675998698
"208",208,-1.7175590942976
"209",209,-0.848725610464426
"210",210,-1.14013010953745
"211",211,-1.06370358249141
"212",212,-0.146389792281915
"213",213,0.190722214569291
"214",214,-1.07769491715996
"215",215,0.302171934493986
"216",216,0.494592415984654
"217",217,-0.495916136699324
"218",218,-2.01858996663214
"219",219,0.110574189828739
"220",220,-0.0348929879571505
"221",221,0.332963819723158
"222",222,-0.973929637177119
"223",223,-0.0790060916532446
"224",224,-0.046370897665133
"225",225,-0.268080672735732
"226",226,0.389749131587787
"227",227,-0.896430789486414
"228",228,0.0465311872976211
"229",229,-0.675346720447066
"230",230,-0.378487462534136
"231",231,-1.41583747177071
"232",232,0.437798516528853
"233",233,1.13488017819427
"234",234,-0.0920044425482721
"235",235,-1.34339443900157
"236",236,-1.96993923470111
"237",237,-1.08757935620812
"238",238,-0.323250915668436
"239",239,0.794310506993719
"240",240,-0.119195495350298
"241",241,1.07355937959398
"242",242,-0.195377002304673
"243",243,-1.34134858543371
"244",244,0.867655487587737
"245",245,-0.309228133077328
"246",246,-2.12383275553137
"247",247,-0.690575969654726
"248",248,0.982957105438799
"249",249,0.69868905965321
"250",250,-0.654370964475535
"251",251,0.385056271115453
"252",252,0.154915663173667
"253",253,-0.726093878018457
"254",254,-0.480900788829498
"255",255,-0.476425582640757
"256",256,-0.580087588228656
"257",257,1.20804626068918
"258",258,-0.540866643098844
"259",259,-0.869384726199388
"260",260,-1.91717907320245
"261",261,0.0304371755847932
"262",262,-0.0119150623372842
"263",263,1.47313244182811
"264",264,1.01225509614595
"265",265,1.35190730195126
"266",266,0.385813973921596
"267",267,0.52889197465334
"268",268,1.06418996990782
"269",269,1.48010013355904
"270",270,-0.446641130323947
"271",271,0.833142642091556
"272",272,-0.701020513910961
"273",273,1.11268872330569
"274",274,0.581972520754596
"275",275,1.54340167033953
"276",276,-0.842450303835459
"277",277,0.150370252210828
"278",278,-0.560875686469704
"279",279,1.49829562516945
"280",280,-0.242226836104435
"281",281,3.02392510634194
"282",282,-1.65919557222801
"283",283,-1.21913472695921
"284",284,-1.22417829011542
"285",285,0.296529631183947
"286",286,-0.324031913469412
"287",287,-0.0975950291975131
"288",288,-0.437244003766262
"289",289,-1.13759188904596
"290",290,-2.51208361737388
"291",291,0.871759836447005
"292",292,2.05338918713328
"293",293,1.41423632736156
"294",294,-0.37065313220364
"295",295,-0.181435898942723
"296",296,0.253333245326486
"297",297,-1.3584864826647
"298",298,-0.677790774691091
"299",299,-1.04530094529671
"300",300,-0.0335652028468215
"301",301,0.325906426119961
"302",302,0.284680781391291
"303",303,-0.846015616110933
"304",304,1.05801499952727
"305",305,-1.9750202031811
"306",306,0.0973560055388108
"307",307,0.166520988582881
"308",308,0.972935107591887
"309",309,0.00710345953062673
"310",310,0.570537634419958
"311",311,0.082038814376887
"312",312,0.676858966798555
"313",313,-0.324884224426356
"314",314,0.77444394792099
"315",315,0.583838032381814
"316",316,1.24818755015683
"317",317,0.0981232378258165
"318",318,-2.34338953786256
"319",319,-1.42110817466372
"320",320,-0.765585910822807
"321",321,0.878771929390702
"322",322,-0.0111201507611129
"323",323,0.561606223102942
"324",324,1.08046711567171
"325",325,-2.2394000037389
"326",326,0.762715481988002
"327",327,-1.1186136370777
"328",328,-0.650470918178074
"329",329,2.00580870131003
"330",330,0.0684166623728245
"331",331,-0.0143271547393608
"332",332,0.183889289946587
"333",333,2.73306745068643
"334",334,0.717214755929032
"335",335,0.272235754734239
"336",336,-0.779163475393506
"337",337,-0.101683105809286
"338",338,-0.187759251243787
"339",339,-0.139775618077471
"340",340,-0.502317751633208
"341",341,1.59716625497941
"342",342,-0.596869490528272
"343",343,-0.828431109178726
"344",344,1.27283317652722
"345",345,-1.42182718250534
"346",346,0.0874934523840028
"347",347,-1.17169424843659
"348",348,0.943102331550802
"349",349,2.29633682695071
"350",350,0.854470187869676
"351",351,-0.594974942377312
"352",352,0.336742645134259
"353",353,0.365930895085456
"354",354,1.87497718279426
"355",355,-0.0724474779951006
"356",356,-1.26035466039449
"357",357,-0.241230748597508
"358",358,-0.0735817905007245
"359",359,-0.0713618062897768
"360",360,0.996578839206065
"361",361,0.637290480335838
"362",362,-1.15746383909702
"363",363,-0.828371018124703
"364",364,-0.107397424949327
"365",365,-1.71017054732105
"366",366,0.559252814111071
"367",367,-0.726505464320687
"368",368,1.01974568419939
"369",369,0.143354878913277
"370",370,-1.06112596851167
"371",371,0.600635163094689
"372",372,-0.825840641556278
"373",373,0.669009688602834
"374",374,1.64854288682778
"375",375,-1.35132024018449
"376",376,0.507175291562587
"377",377,1.3594273664367
"378",378,0.502642923954189
"379",379,1.34116861154919
"380",380,0.656750448893785
"381",381,-0.629222622671825
"382",382,1.46115195278765
"383",383,-0.770419047964361
"384",384,0.623668684770112
"385",385,2.48109005217621
"386",386,0.508849419910272
"387",387,-0.814919045427178
"388",388,-0.0206714554980705
"389",389,-0.191426818875377
"390",390,-1.05884834472387
"391",391,1.46899160163224
"392",392,-0.216022748355166
"393",393,-0.701127791124337
"394",394,-0.461446351582
"395",395,-1.05958973343909
"396",396,0.926158081370256
"397",397,0.526279387613568
"398",398,0.736328477192318
"399",399,-0.514677169762224
"400",400,1.54448367669867
"401",401,-0.418524308660421
"402",402,0.8311779853755
"403",403,-0.874176641866511
"404",404,1.78212009069845
"405",405,0.339593159265764
"406",406,0.845282718547414
"407",407,0.970591702421955
"408",408,1.38609036637661
"409",409,0.944175391272158
"410",410,0.646155299945919
"411",411,-0.280116891783106
"412",412,0.184109324831526
"413",413,-0.101504366983594
"414",414,0.402331013313347
"415",415,1.43292507664313
"416",416,0.4558932191256
"417",417,-0.519663545126916
"418",418,1.33740320321169
"419",419,-1.22890414063279
"420",420,-0.985990936631101
"421",421,-1.70945685102927
"422",422,1.02449933112265
"423",423,-1.14020342210445
"424",424,-0.102305737313314
"425",425,0.943484743488435
"426",426,0.39961704533731
"427",427,-0.713518588539786
"428",428,0.478200252351564
"429",429,1.65084816592766
"430",430,-0.788578077968706
"431",431,-0.286948047279189
"432",432,0.88375550096635
"433",433,-0.915856093758055
"434",434,-0.173183346466112
"435",435,0.681392131155554
"436",436,0.163077977717109
"437",437,0.512596947885483
"438",438,-0.594871150288496
"439",439,1.84289209990796
"440",440,0.24959697033189
"441",441,-0.661532526027016
"442",442,-0.140849737628247
"443",443,1.00794003409604
"444",444,0.0685003051168235
"445",445,1.98891297419585
"446",446,0.625958767326666
"447",447,0.934237258179476
"448",448,-0.0840507566644767
"449",449,-0.109680476578947
"450",450,-0.629384145816586
"451",451,3.19899263562397
"452",452,-1.02634680863526
"453",453,-0.601363518736184
"454",454,-1.02712783045854
"455",455,0.00710481671525566
"456",456,0.249487434942436
"457",457,1.43166196101621
"458",458,1.68750753128943
"459",459,1.05400675593357
"460",460,-0.0355408282276449
"461",461,-0.525738633539509
"462",462,-1.30745878613106
"463",463,1.62943581498108
"464",464,-0.976220096402097
"465",465,1.34244835354956
"466",466,1.01384695694803
"467",467,0.95412513523192
"468",468,-1.7001206528495
"469",469,-0.34247981780196
"470",470,1.1146064281192
"471",471,0.340451810352076
"472",472,-0.197146891486287
"473",473,1.51200223457956
"474",474,-0.359933863259012
"475",475,-1.06907883571372
"476",476,0.102056890278381
"477",477,-1.00706593413734
"478",478,-0.553247580060332
"479",479,-1.17487070033974
"480",480,-0.298218415256601
"481",481,-0.144408754440033
"482",482,0.972772163306739
"483",483,-1.90609709872365
"484",484,0.134110064966353
"485",485,0.51438728493203
"486",486,0.38301243043546
"487",487,0.174827470492482
"488",488,-0.217470853356025
"489",489,0.362757028651234
"490",490,-0.793897777874855
"491",491,-0.492300880114716
"492",492,0.0545663061102401
"493",493,-1.09842464115324
"494",494,0.1390536782672
"495",495,0.17770823699171
"496",496,-0.105965728260576
"497",497,-0.0916610561509982
"498",498,-1.50255838713578
"499",499,-0.528022997777342
"500",500,-0.530629806293351
"501",501,-1.33279813088935
"502",502,-2.4981574980061
"503",503,0.629034132588371
"504",504,-0.270469472644293
"505",505,0.811339444054047
"506",506,0.971294595049528
"507",507,-1.29216681548145
"508",508,0.103382718220371
"509",509,-0.419115366880321
"510",510,-0.55423911269673
"511",511,-0.642568765707617
"512",512,-0.579950400641463
"513",513,0.768926824583145
"514",514,2.16448931421282
"515",515,2.35121364912
"516",516,-1.47676490327977
"517",517,0.035843172501302
"518",518,-0.182439616835191
"519",519,1.10048240604694
"520",520,2.63993809473726
"521",521,-0.246210668278132
"522",522,0.788864962302513
"523",523,-1.23725485944064
"524",524,-1.56702090450912
"525",525,0.237351240861822
"526",526,0.418489693114258
"527",527,-0.603411135413469
"528",528,-0.999923743925626
"529",529,-0.512144026513317
"530",530,1.63394145091176
"531",531,-0.695454162356991
"532",532,-0.990304557245176
"533",533,-0.824917994800055
"534",534,-0.279768099713388
"535",535,1.0975959451678
"536",536,-1.15910414423509
"537",537,0.936876797512163
"538",538,1.33439255226519
"539",539,-1.14104618235662
"540",540,-0.74608047136415
"541",541,-0.998343994362781
"542",542,-1.53275012064567
"543",543,-0.325894590705386
"544",544,0.60635147209373
"545",545,-0.0341920967744554
"546",546,-1.76864414808862
"547",547,0.00113669591001643
"548",548,-0.289462145727301
"549",549,-0.823756088172914
"550",550,1.68989561696883
"551",551,0.0869833037924984
"552",552,-0.386812974159501
"553",553,-1.37152717243416
"554",554,-0.712764711499308
"555",555,-0.703291764613254
"556",556,-0.112125101582939
"557",557,0.216232110454551
"558",558,-1.17112805928194
"559",559,0.208633085464243
"560",560,-1.33031492545106
"561",561,0.905731184729083
"562",562,0.210537413357238
"563",563,-1.208739269775
"564",564,-1.50625754992302
"565",565,-1.89034319876095
"566",566,0.0474101642860638
"567",567,1.45514688957244
"568",568,0.197419417763902
"569",569,0.534273624823109
"570",570,-1.6225875865014
"571",571,-2.02233920684488
"572",572,-1.00884240596727
"573",573,-0.456529537460437
"574",574,-0.204845455647522
"575",575,-0.0347934019961916
"576",576,-0.823762632317708
"577",577,-1.35604242895294
"578",578,1.89697011128772
"579",579,-0.053927710224656
"580",580,0.741071133945905
"581",581,-0.789592344056849
"582",582,0.357108157717173
"583",583,-0.235409566830361
"584",584,0.463183555379275
"585",585,-0.467487295611186
"586",586,0.0957957373102487
"587",587,0.464651073260296
"588",588,-0.20820248959779
"589",589,0.841203812019649
"590",590,-1.0702746157252
"591",591,0.101622411725299
"592",592,-0.3028078984294
"593",593,-1.56239095507218
"594",594,-0.655700631009747
"595",595,1.23507977808201
"596",596,2.84283316395382
"597",597,0.764314337481384
"598",598,0.459282061851674
"599",599,-1.35546412758582
"600",600,-0.75055333947744
"601",601,-0.913859013401072
"602",602,0.252060258579734
"603",603,-1.89711487422774
"604",604,0.352599338208156
"605",605,-1.39120847278933
"606",606,-1.71100612320857
"607",607,-0.686543285070453
"608",608,0.0221691282822526
"609",609,0.871076119447585
"610",610,1.81410843077968
"611",611,-1.89534790406018
"612",612,0.55232590096202
"613",613,1.52282602670546
"614",614,1.26618435459569
"615",615,-1.13020752727797
"616",616,2.08838612107814
"617",617,-0.240313008394169
"618",618,0.438027130683401
"619",619,0.622095512253176
"620",620,1.11336844770822
"621",621,1.0384811326222
"622",622,0.133972691469072
"623",623,-0.303790550008366
"624",624,2.23492298535393
"625",625,0.415703129461183
"626",626,-1.25215450239219
"627",627,-0.0449788238081097
"628",628,-0.225353748770507
"629",629,0.570920292843281
"630",630,-0.414819305794004
"631",631,0.354357526705486
"632",632,2.05470590236974
"633",633,-0.0448015063602972
"634",634,0.0378226711453019
"635",635,-0.571497877725037
"636",636,-2.52544134415347
"637",637,-0.952509568833768
"638",638,0.314661711926486
"639",639,0.340282699714054
"640",640,-0.8289401523478
"641",641,0.145866066391645
"642",642,-1.13296741846751
"643",643,0.885528519227695
"644",644,-1.05113433661731
"645",645,-1.26533984540475
"646",646,0.24403985014743
"647",647,-1.03326716338729
"648",648,-1.27134714102779
"649",649,0.323322025468394
"650",650,0.579381121260956
"651",651,1.72943908515904
"652",652,0.454254193481645
"653",653,-0.190779064184892
"654",654,0.135754998555499
"655",655,0.646907899147096
"656",656,0.742770192295683
"657",657,0.167668252887311
"658",658,0.947867291218583
"659",659,-0.80189291488619
"660",660,-0.566928184814195
"661",661,2.50800859278013
"662",662,0.783173774166072
"663",663,-0.201759076694185
"664",664,1.45767863401268
"665",665,0.278834262978766
"666",666,-1.39749553822377
"667",667,-1.30104092014057
"668",668,-1.51449691283223
"669",669,-1.59340551704713
"670",670,-1.08030523028848
"671",671,0.462114064096726
"672",672,0.169790064021706
"673",673,-1.15577558376622
"674",674,0.340629133979275
"675",675,-0.788159652802685
"676",676,0.385331157590679
"677",677,0.663595056052089
"678",678,-1.24084668689446
"679",679,0.877498402397615
"680",680,0.90175143215854
"681",681,-0.424016737684001
"682",682,2.29000712224038
"683",683,2.20916111885446
"684",684,-0.346320116752735
"685",685,-0.639645992702988
"686",686,0.915043124008498
"687",687,-1.40598823284104
"688",688,1.52625782445473
"689",689,-1.36267012637329
"690",690,-1.0683155991319
"691",691,-0.442468444677497
"692",692,0.270749330373837
"693",693,-0.175350867923401
"694",694,0.622332104467705
"695",695,-0.118635373630352
"696",696,-1.43061122729922
"697",697,1.19715232092242
"698",698,1.12879204195085
"699",699,-1.25159117257541
"700",700,0.182039048492441
"701",701,-0.898149937013523
"702",702,0.419769638883245
"703",703,-0.115852130943023
"704",704,0.0719160512893619
"705",705,1.73216648508162
"706",706,-2.18621367399726
"707",707,-1.30775369131085
"708",708,0.789130543438895
"709",709,0.434544113399074
"710",710,1.59490171694562
"711",711,-0.31302469040832
"712",712,0.430087026618231
"713",713,1.47024513336847
"714",714,-0.205824199029035
"715",715,1.14785934167973
"716",716,-2.29498364172076
"717",717,2.21195816087745
"718",718,2.14438057022834
"719",719,-0.231280666438365
"720",720,-0.10563830958001
"721",721,0.237056467247771
"722",722,-0.0832043038268389
"723",723,-0.742694684742724
"724",724,-0.348248979251455
"725",725,1.07416081844036
"726",726,1.12788762299726
"727",727,0.88741062145232
"728",728,-0.38391752383997
"729",729,0.730609071493055
"730",730,0.259903982093714
"731",731,0.870795946531739
"732",732,-0.206567924784448
"733",733,-1.59448398439114
"734",734,1.10636689264329
"735",735,-0.984901012868621
"736",736,1.4641284767951
"737",737,-1.36189612551722
"738",738,1.03343429122097
"739",739,-1.47061165973371
"740",740,0.0154274672405709
"741",741,-1.25970660248503
"742",742,0.912068143456555
"743",743,0.549912377856762
"744",744,1.32565504699919
"745",745,-1.48455344785289
"746",746,1.08468935722348
"747",747,0.851994547973195
"748",748,-0.0368714130370149
"749",749,0.65390957091385
"750",750,1.83362482246436
"751",751,-0.943356640798375
"752",752,-0.332498167926625
"753",753,0.0594012200355188
"754",754,0.0993634370513782
"755",755,0.0353773392284916
"756",756,-0.159766370354094
"757",757,-1.25198859825205
"758",758,-0.00608059590889236
"759",759,0.252352515406119
"760",760,-0.338451197370067
"761",761,-2.48767426746954
"762",762,0.195657984373953
"763",763,0.00338234763900897
"764",764,0.0103747825471927
"765",765,-1.08299917335663
"766",766,-0.106075725228015
"767",767,0.946605687750242
"768",768,0.673460089279814
"769",769,0.928014422918232
"770",770,1.30621035688526
"771",771,-0.829109599479717
"772",772,1.42706828913582
"773",773,1.54999657678748
"774",774,0.425196800021205
"775",775,-1.0820626098268
"776",776,-0.586299181791755
"777",777,-0.88350025196842
"778",778,0.827162110581484
"779",779,0.935654410207941
"780",780,1.11230903635871
"781",781,0.11177597432748
"782",782,-1.81119556638551
"783",783,0.00904393034424464
"784",784,1.40366980785245
"785",785,0.863180907809932
"786",786,-2.06640267899809
"787",787,-2.17769876045304
"788",788,-0.382167278795055
"789",789,0.577099540344364
"790",790,-1.06806536251835
"791",791,1.39515643489648
"792",792,0.328343332605445
"793",793,-0.543944072985857
"794",794,0.364858820322036
"795",795,1.02615176717053
"796",796,-1.54935449899634
"797",797,-1.22668286801035
"798",798,-0.997911201651761
"799",799,-1.16144440559384
"800",800,-1.75872958225377
"801",801,-2.5049630784673
"802",802,1.68123789690818
"803",803,0.101894932079346
"804",804,0.955541471542919
"805",805,-0.655850899715523
"806",806,-0.370856757287644
"807",807,-0.445013145998573
"808",808,-1.07945815800241
"809",809,-0.62261225366212
"810",810,-1.0046402561705
"811",811,-0.759583281264001
"812",812,-0.867833922934876
"813",813,0.0484386707132939
"814",814,1.23097787170695
"815",815,-0.291558962089147
"816",816,-0.136569056223418
"817",817,-0.0285047817147093
"818",818,0.0470429220794036
"819",819,-0.363878450654892
"820",820,-0.778385956900247
"821",821,-0.912072303723524
"822",822,1.04875916802884
"823",823,1.86601455945113
"824",824,0.480351917752291
"825",825,-1.77649370878846
"826",826,0.161348255836269
"827",827,0.733777537688441
"828",828,-0.0777605763556514
"829",829,-0.362912337184814
"830",830,-1.09031317450763
"831",831,-0.282352506115332
"832",832,0.315147088098741
"833",833,-0.07953096094472
"834",834,0.879372638566029
"835",835,-0.822549633661908
"836",836,-0.146564208851063
"837",837,-1.82992852068852
"838",838,0.338309055469151
"839",839,-1.80115226267975
"840",840,0.723882260254123
"841",841,1.37589116998555
"842",842,-0.0824998620557986
"843",843,1.59749147203474
"844",844,-0.0940483657558517
"845",845,-1.04532429103453
"846",846,-0.0225949758313101
"847",847,-0.315859268393177
"848",848,-1.10509997137531
"849",849,-1.7530051676902
"850",850,-0.427264295288148
"851",851,1.18034780368721
"852",852,0.0310569601761943
"853",853,-0.394747215022026
"854",854,0.195692880298914
"855",855,0.206060375858562
"856",856,-0.148565340197257
"857",857,-1.04021198875073
"858",858,-0.51730335226587
"859",859,0.31134130652214
"860",860,-0.281411136998543
"861",861,-0.737202186179098
"862",862,0.426840788760978
"863",863,0.219818687579321
"864",864,0.629200201684224
"865",865,-0.212754454853014
"866",866,2.25264060396057
"867",867,0.180888954204511
"868",868,0.93451613658676
"869",869,1.04636024496432
"870",870,-0.443231757230375
"871",871,-0.946914770259876
"872",872,-0.528006598491305
"873",873,0.713116662500236
"874",874,-0.37882476317793
"875",875,0.0459559784138235
"876",876,-1.54697382638182
"877",877,-1.39910591096708
"878",878,-0.76188776924287
"879",879,0.54401699838529
"880",880,-1.15073509653774
"881",881,-1.75120015159109
"882",882,1.69407419549666
"883",883,-1.42710195351213
"884",884,-0.282275924021267
"885",885,2.35106794508537
"886",886,-0.704556388345832
"887",887,1.53155450457403
"888",888,-0.302204957983071
"889",889,0.0135815565172164
"890",890,0.343791530107903
"891",891,0.0541393074439952
"892",892,-1.5320284280918
"893",893,-0.429763361107745
"894",894,1.29508311929101
"895",895,0.547272861564671
"896",896,-1.09874937000218
"897",897,-1.62495459329958
"898",898,0.359731521220427
"899",899,-2.11135581450877
"900",900,0.448522627585278
"901",901,1.46602505337108
"902",902,1.86817615546558
"903",903,-0.63686042283242
"904",904,-2.4253068139394
"905",905,-1.33135654784237
"906",906,0.810815054998984
"907",907,0.15509886563622
"908",908,0.410254424441612
"909",909,0.184601781350352
"910",910,-0.295270002674584
"911",911,-0.171320331652449
"912",912,-0.279942348559834
"913",913,-0.852664607802635
"914",914,0.174449920673633
"915",915,-0.102959328550204
"916",916,0.0229289336621428
"917",917,-0.335985873487849
"918",918,-0.9019916951988
"919",919,-0.852495992064708
"920",920,-1.07974594181399
"921",921,-1.64285033878863
"922",922,1.13948429810456
"923",923,1.19393880241276
"924",924,0.697391484098923
"925",925,0.821485690268305
"926",926,-0.0269231958100018
"927",927,0.257418489915985
"928",928,1.82999313910685
"929",929,-0.444261665497729
"930",930,1.51186323494384
"931",931,-1.0980364095875
"932",932,0.992842835540736
"933",933,-0.145516634615332
"934",934,0.621233877293757
"935",935,0.826577746213795
"936",936,-0.906789531146658
"937",937,0.165849579921988
"938",938,-1.75332110639949
"939",939,-0.142464223068004
"940",940,-0.634061521975519
"941",941,-1.2944806488066
"942",942,-0.916938291341246
"943",943,-0.423841180744101
"944",944,0.0870444850126948
"945",945,0.202493501309341
"946",946,0.883764066019594
"947",947,0.156220753629276
"948",948,-0.485174787563052
"949",949,-1.0067400061663
"950",950,-1.58776053620689
"951",951,0.0487878469030164
"952",952,0.101541384315612
"953",953,0.936815391740535
"954",954,-1.18561416946517
"955",955,-2.57936138992818
"956",956,0.2468034861786
"957",957,-1.11222273114282
"958",958,-0.471822878946607
"959",959,0.0929848976736859
"960",960,0.550538123035438
"961",961,-1.28842673792221
"962",962,-1.417343485234
"963",963,1.27483492797048
"964",964,1.27691127265645
"965",965,0.118109225815264
"966",966,0.0186310455859132
"967",967,-0.648569071618697
"968",968,1.36175764612087
"969",969,0.0214787571858252
"970",970,0.927683871929253
"971",971,1.08985970036479
"972",972,0.919109421350413
"973",973,0.0242447372575476
"974",974,-1.26151886023365
"975",975,-0.23994444094082
"976",976,0.103485883508642
"977",977,0.107344810887199
"978",978,1.02523968838368
"979",979,0.145466550288166
"980",980,-0.0478954277623689
"981",981,0.242997219235044
"982",982,1.16978267567123
"983",983,-0.0753582360896983
"984",984,-1.31756225353689
"985",985,0.0933991521511556
"986",986,0.782983403108842
"987",987,-0.580977237926171
"988",988,2.2745178811936
"989",989,1.25153205320958
"990",990,0.0677137406519595
"991",991,-1.45049926141654
"992",992,0.860830939224206
"993",993,0.0695844639519424
"994",994,0.750625707746349
"995",995,0.73806388927923
"996",996,0.772878826095317
"997",997,1.73972569726972
"998",998,-0.438586861199369
"999",999,-0.414620281965129
"1000",1000,0.593356857435944
